0,613.81464,267.62796,23291936,0
1,340.56583,276.6351,23291936,0
2,202.18533,508.2295,23291936,0
3,293.6195,964.7554,23291936,0
0,613.1075,269.1185,23291953,0
1,339.0345,278.8709,23291953,0
2,203.12665,509.72003,23291953,0
3,293.6195,964.7554,23291953,0
0,613.22925,268.8618,23291969,0
1,338.44937,281.10583,23291969,0
2,202.17622,511.2099,23291969,0
3,294.44818,961.2622,23291969,0
0,611.60046,270.57843,23291986,0
1,337.7612,283.28174,23291986,0
2,202.30243,510.9439,23291986,0
3,295.9508,958.36084,23291986,0
0,609.0514,273.26486,23292003,0
1,336.02454,284.87598,23292003,0
2,202.30243,510.9439,23292003,0
3,297.57547,952.0138,23292003,0
0,606.7577,275.68228,23292019,0
1,336.4683,284.40833,23292019,0
2,203.2889,513.02325,23292019,0
3,300.09106,944.29395,23292019,0
0,604.4488,279.22614,23292035,0
1,334.36096,286.6293,23292035,0
2,204.05853,514.64545,23292035,0
3,303.45364,936.99365,23292035,0
0,600.83527,282.66437,23292053,0
1,333.43225,288.3484,23292053,0
2,205.10039,514.884,23292053,0
3,311.15686,913.2716,23292053,0
0,597.36505,286.3217,23292069,0
1,331.69714,290.84045,23292069,0
2,207.70306,518.0395,23292069,0
3,316.9917,893.1561,23292069,0
0,593.5182,290.37595,23292086,0
1,330.1292,294.0685,23292086,0
2,210.05495,520.59503,23292086,0
3,322.47943,875.7284,23292086,0
0,588.0598,295.16226,23292103,0
1,328.31262,297.89752,23292103,0
2,212.77982,524.4331,23292103,0
3,325.17007,867.22144,23292103,0
0,583.0244,299.58472,23292118,0
1,326.63416,302.54602,23292118,0
2,215.29755,527.97107,23292118,0
3,325.58044,858.1504,23292118,0
0,579.1117,304.07852,23292136,0
1,325.43015,309.3659,23292136,0
2,218.55833,530.8258,23292136,0
3,326.9348,850.43176,23292136,0
0,575.0991,308.94153,23292153,0
1,324.62762,316.1322,23292153,0
2,221.56754,534.209,23292153,0
3,328.53986,842.81964,23292153,0
0,570.6671,314.5467,23292169,0
1,323.7412,323.60568,23292169,0
2,225.89871,538.7736,23292169,0
3,331.09827,824.4765,23292169,0
0,566.117,321.34805,23292186,0
1,322.8312,331.27853,23292186,0
2,229.4557,544.61597,23292186,0
3,332.83517,817.943,23292186,0
0,562.4715,327.80167,23292203,0
1,322.10208,338.50058,23292203,0
2,233.39189,549.2264,23292203,0
3,334.29333,812.87067,23292203,0
0,554.792,343.31097,23292219,0
1,322.99493,348.95755,23292219,0
2,236.91635,555.2998,23292219,0
3,335.63882,805.0446,23292219,0
0,550.86005,350.76373,23292236,0
1,323.12195,356.60828,23292236,0
2,240.08629,559.60974,23292236,0
3,336.43134,798.49677,23292236,0
0,547.2557,357.41138,23292253,0
1,323.98605,365.15533,23292253,0
2,242.82649,564.3581,23292253,0
3,337.3324,792.7208,23292253,0
0,544.74146,362.88147,23292269,0
1,324.87805,373.61597,23292269,0
2,245.50244,567.948,23292269,0
3,338.2244,788.1909,23292269,0
0,541.9765,368.1084,23292286,0
1,325.7997,381.01666,23292286,0
2,259.67624,595.7421,23292286,0
3,338.5756,786.3401,23292286,0
0,541.5805,368.80396,23292289,0
1,325.9317,382.12958,23292289,0
2,262.7122,602.0023,23292289,0
3,338.5756,786.3401,23292289,0
3,338.5756,786.3401,23292304,2
0,537.60187,378.6709,23292319,0
1,327.49207,395.28552,23292319,0
2,259.59146,594.6841,23292319,0
0,534.9072,384.35052,23292336,0
1,328.39026,402.8584,23292336,0
2,297.83417,671.96185,23292336,0
0,533.4242,390.1501,23292353,0
1,319.0637,433.80756,23292353,0
2,311.10355,695.09863,23292353,0
0,531.61865,395.0514,23292369,0
1,312.71313,454.1416,23292369,0
2,317.11926,706.2517,23292369,0
0,529.803,399.83514,23292386,0
1,306.48615,471.91626,23292386,0
2,320.68665,712.81445,23292386,0
0,527.9879,403.37726,23292403,0
1,305.31476,473.96643,23292403,0
2,322.6657,717.2697,23292403,0
0,526.1729,406.487,23292419,0
1,303.49973,479.70502,23292419,0
2,324.48074,721.09546,23292419,0
0,524.3579,409.35632,23292436,0
1,302.5692,483.5794,23292436,0
2,326.29575,724.9212,23292436,0
0,523.3171,411.00177,23292453,0
1,305.56097,511.6842,23292453,0
2,328.24643,729.8461,23292453,0
0,523.3171,411.00177,23292465,0
1,305.56097,511.6842,23292465,0
2,332.25366,739.70044,23292465,0
1,305.56097,511.6842,23292564,2
2,332.25366,739.70044,23292564,2
0,523.3171,411.00177,23292578,2
